candidate_id,ministry_code,field_name,sector_name,program_code,fiscal_year,account_type,performance_program_name,priority_tier,priority_reason,account_original_budget,fiscal_impact_within_ministry,performance_gap,execution_management,budget_performance_mismatch,fiscal_impact,scenario,scenario_score,scenario_score_within_ministry,scenario_rank_min,scenario_rank_average,scenario_rank_max,scenario_rank_percentile,scenario_rank_min_within_ministry,scenario_rank_average_within_ministry,scenario_rank_max_within_ministry,scenario_rank_percentile_within_ministry,scenario_weights
019:2022:사회복지:노동:2000:GENERAL_ACCOUNT,019,사회복지,노동,2000,2022,GENERAL_ACCOUNT,노사정책,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,57554000000,0.06666666666666667,0.3333333333333333,0.0,0.0,0.3359375,fiscal_impact_adjusted,0.20104166666666667,0.09333333333333335,165,165.0,165,0.20772946859903385,36,36.0,36,0.05405405405405406,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2022:과학기술:과학기술연구개발:1100:FUND,162,과학기술,과학기술연구개발,1100,2022,FUND,미래유망원천 기술개발,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,65856000000,0.4642857142857143,0.5,0.0,0.0,0.3828125,fiscal_impact_adjusted,0.25312500000000004,0.28571428571428575,144,144.5,145,0.3067632850241546,35,35.0,35,0.4035087719298246,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,855420500000,0.9285714285714286,0.5,0.0,0.0,0.7734375,fiscal_impact_adjusted,0.40937500000000004,0.4714285714285715,55,55.0,55,0.7391304347826086,4,4.0,4,0.9473684210526316,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2022:과학기술:과학기술연구개발:1100:SPECIAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,SPECIAL_ACCOUNT,미래유망원천 기술개발,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,282736000000,0.8392857142857143,0.5,0.0,0.0,0.6484375,fiscal_impact_adjusted,0.359375,0.4357142857142857,81,81.0,81,0.6135265700483092,6,6.0,6,0.9122807017543859,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:창업및벤처:5200:FUND,102,산업·중소기업및에너지,창업및벤처,5200,2022,FUND,벤처기업활성화지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,461591000000,0.7272727272727273,0.3333333333333333,0.0,0.0,0.7421875,fiscal_impact_adjusted,0.36354166666666665,0.3575757575757576,79,79.0,79,0.6231884057971014,19,19.0,19,0.5384615384615384,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:창업및벤처:5200:GENERAL_ACCOUNT,102,산업·중소기업및에너지,창업및벤처,5200,2022,GENERAL_ACCOUNT,벤처기업활성화지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,54710000000,0.2727272727272727,0.3333333333333333,0.0,0.0,0.328125,fiscal_impact_adjusted,0.19791666666666669,0.17575757575757578,166,166.0,166,0.2028985507246377,34,34.0,34,0.15384615384615385,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:창업및벤처:5200:SPECIAL_ACCOUNT,102,산업·중소기업및에너지,창업및벤처,5200,2022,SPECIAL_ACCOUNT,벤처기업활성화지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,60000000000,0.3181818181818182,0.3333333333333333,0.0,0.0,0.359375,fiscal_impact_adjusted,0.2104166666666667,0.19393939393939397,161,161.0,161,0.22705314009661837,32,32.0,32,0.20512820512820518,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:3000:FUND,075,보건,보건의료,3000,2022,FUND,보건산업육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,51930000000,0.37142857142857144,0.5,0.0,0.0,0.3046875,fiscal_impact_adjusted,0.22187500000000002,0.24857142857142858,158,158.0,158,0.24154589371980673,54,54.0,54,0.2535211267605634,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:3000:SPECIAL_ACCOUNT,075,보건,보건의료,3000,2022,SPECIAL_ACCOUNT,보건산업육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,82761000000,0.4,0.5,0.0,0.0,0.4609375,fiscal_impact_adjusted,0.28437500000000004,0.26000000000000006,126,126.0,126,0.3961352657004831,52,52.0,52,0.2816901408450704,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2022:사회복지:노동:4100:FUND,019,사회복지,노동,4100,2022,FUND,산업재해예방,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,1092165000000,0.6,0.3333333333333333,0.0,0.0,0.8125,fiscal_impact_adjusted,0.39166666666666666,0.30666666666666664,62,62.0,62,0.7053140096618358,24,24.0,24,0.3783783783783784,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2022:사회복지:노동:4100:SPECIAL_ACCOUNT,019,사회복지,노동,4100,2022,SPECIAL_ACCOUNT,산업재해예방,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,90955000000,0.26666666666666666,0.3333333333333333,0.0,0.0,0.46875,fiscal_impact_adjusted,0.25416666666666665,0.17333333333333334,143,143.0,143,0.31400966183574874,32,32.0,32,0.16216216216216217,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2022:사회복지:노동:4000:FUND,019,사회복지,노동,4000,2022,FUND,산재보험,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,7373606000000,0.9333333333333333,0.5,0.0,0.0,0.953125,fiscal_impact_adjusted,0.48125000000000007,0.4733333333333334,26,26.0,26,0.8792270531400966,8,8.0,8,0.8108108108108107,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:4500:GENERAL_ACCOUNT,075,보건,보건의료,4500,2022,GENERAL_ACCOUNT,소록도병원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,10444000000,0.17142857142857143,1.0,0.0,0.0,0.140625,fiscal_impact_adjusted,0.25625000000000003,0.2685714285714286,141,141.0,141,0.32367149758454106,47,47.0,47,0.352112676056338,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,4100,2022,FUND,소상공인·전통시장지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,47119751000000,1.0,1.0,0.0,0.0,1.0,fiscal_impact_adjusted,0.6000000000000001,0.6000000000000001,5,5.0,5,0.9806763285024155,1,1.5,2,0.9871794871794872,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2022:사회복지:아동·보육:1300:GENERAL_ACCOUNT,075,사회복지,아동·보육,1300,2022,GENERAL_ACCOUNT,아동보호 및 복지 강화,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,453361000000,0.6857142857142857,0.5,0.0,0.0,0.734375,fiscal_impact_adjusted,0.39375000000000004,0.37428571428571433,61,61.0,61,0.7101449275362319,26,26.0,26,0.647887323943662,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2022:통신:우정:5300:SPECIAL_ACCOUNT,162,통신,우정,5300,2022,SPECIAL_ACCOUNT,우체국보험,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,295339000000,0.8571428571428571,1.0,0.0,0.0,0.6640625,fiscal_impact_adjusted,0.465625,0.5428571428571429,34,34.0,34,0.8405797101449275,1,1.0,1,1.0,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2022:보건:보건의료:2800:FUND,075,보건,보건의료,2800,2022,FUND,응급의료체계운영지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,291787800000,0.5428571428571428,0.5,0.0,0.0,0.65625,fiscal_impact_adjusted,0.36250000000000004,0.31714285714285717,80,80.0,80,0.6183574879227054,38,38.0,38,0.47887323943661975,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2022:사회복지:아동·보육:2500:FUND,075,사회복지,아동·보육,2500,2022,FUND,저출산대응및인구정책 지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,20934000000,0.22857142857142856,0.5,0.0,0.0,0.1953125,fiscal_impact_adjusted,0.178125,0.19142857142857145,177,177.0,177,0.1497584541062802,66,66.0,66,0.08450704225352113,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2022:사회복지:아동·보육:2500:GENERAL_ACCOUNT,075,사회복지,아동·보육,2500,2022,GENERAL_ACCOUNT,저출산대응및인구정책 지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,2784322000000,0.8,0.5,0.0,0.0,0.8984375,fiscal_impact_adjusted,0.459375,0.42000000000000004,38,38.0,38,0.821256038647343,14,14.0,14,0.8169014084507042,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2022:통신:정보통신:2100:FUND,162,통신,정보통신,2100,2022,FUND,정보통신융합 산업,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,701803000000,0.9107142857142857,0.5,0.0,0.0,0.7578125,fiscal_impact_adjusted,0.40312500000000007,0.46428571428571436,56,56.0,56,0.7342995169082125,5,5.0,5,0.9298245614035088,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2022:통신:정보통신:2100:GENERAL_ACCOUNT,162,통신,정보통신,2100,2022,GENERAL_ACCOUNT,정보통신융합 산업,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,146843000000,0.7142857142857143,0.5,0.0,0.0,0.5546875,fiscal_impact_adjusted,0.321875,0.3857142857142858,106,106.0,106,0.49275362318840576,16,16.0,16,0.736842105263158,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2022:통신:정보통신:2100:SPECIAL_ACCOUNT,162,통신,정보통신,2100,2022,SPECIAL_ACCOUNT,정보통신융합 산업,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,25367000000,0.2857142857142857,0.5,0.0,0.0,0.21875,fiscal_impact_adjusted,0.1875,0.21428571428571427,173,173.0,173,0.1690821256038647,40,40.0,40,0.3157894736842105,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:2100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,2100,2022,FUND,중소기업기술개발지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,10155000000,0.09090909090909091,1.0,0.0,0.0,0.1328125,fiscal_impact_adjusted,0.25312500000000004,0.23636363636363641,144,144.5,145,0.3067632850241546,29,29.0,29,0.28205128205128205,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:2100:GENERAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,2100,2022,GENERAL_ACCOUNT,중소기업기술개발지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,1598924000000,0.8636363636363636,1.0,0.0,0.0,0.8359375,fiscal_impact_adjusted,0.534375,0.5454545454545454,13,13.0,13,0.9420289855072463,5,5.0,5,0.8974358974358975,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:2100:SPECIAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,2100,2022,SPECIAL_ACCOUNT,중소기업기술개발지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,301194800000,0.6363636363636364,1.0,0.0,0.0,0.671875,fiscal_impact_adjusted,0.46875,0.4545454545454546,32,32.0,32,0.8502415458937198,8,8.0,8,0.8205128205128205,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:무역및투자유치:3100:FUND,102,산업·중소기업및에너지,무역및투자유치,3100,2022,FUND,중소기업수출촉진지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,36847000000,0.22727272727272727,1.0,0.0,0.0,0.25,fiscal_impact_adjusted,0.30000000000000004,0.29090909090909095,119,119.0,119,0.42995169082125606,24,24.0,24,0.41025641025641024,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:무역및투자유치:3100:GENERAL_ACCOUNT,102,산업·중소기업및에너지,무역및투자유치,3100,2022,GENERAL_ACCOUNT,중소기업수출촉진지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,198876000000,0.5909090909090909,1.0,0.0,0.0,0.6171875,fiscal_impact_adjusted,0.446875,0.4363636363636364,43,43.0,43,0.7971014492753623,10,10.0,10,0.7692307692307692,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:5400:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,5400,2022,FUND,중소기업인력지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,31605000000,0.18181818181818182,0.5,0.0,0.0,0.234375,fiscal_impact_adjusted,0.19375,0.17272727272727273,169,169.0,169,0.18840579710144922,35,35.0,35,0.1282051282051282,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:5400:GENERAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,5400,2022,GENERAL_ACCOUNT,중소기업인력지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,394312000000,0.6818181818181818,0.5,0.0,0.0,0.71875,fiscal_impact_adjusted,0.38750000000000007,0.37272727272727274,63,63.0,63,0.7004830917874396,17,17.0,17,0.5897435897435898,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:3300:GENERAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,3300,2022,GENERAL_ACCOUNT,지역중소기업육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,18796000000,0.13636363636363635,0.5,0.0,0.0,0.171875,fiscal_impact_adjusted,0.16875,0.15454545454545454,179,179.0,179,0.14009661835748788,36,36.0,36,0.10256410256410253,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:3300:SPECIAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,3300,2022,SPECIAL_ACCOUNT,지역중소기업육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,143217000000,0.5,0.5,0.0,0.0,0.5390625,fiscal_impact_adjusted,0.31562500000000004,0.30000000000000004,110,110.0,110,0.47342995169082125,23,23.0,23,0.4358974358974359,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2022:사회복지:고용:1100:GENERAL_ACCOUNT,019,사회복지,고용,1100,2022,GENERAL_ACCOUNT,직업능력개발,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,1035261000000,0.5333333333333333,0.0,0.5,0.0,0.8046875,fiscal_impact_adjusted,0.421875,0.31333333333333335,52,52.0,52,0.7536231884057971,23,23.0,23,0.4054054054054054,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:창업및벤처:5100:FUND,102,산업·중소기업및에너지,창업및벤처,5100,2022,FUND,창업환경조성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,2829489000000,0.9090909090909091,0.3333333333333333,0.0,0.0,0.90625,fiscal_impact_adjusted,0.4291666666666667,0.4303030303030303,48,48.0,48,0.7729468599033816,11,11.0,11,0.7435897435897436,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:창업및벤처:5100:GENERAL_ACCOUNT,102,산업·중소기업및에너지,창업및벤처,5100,2022,GENERAL_ACCOUNT,창업환경조성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,726637000000,0.7727272727272727,0.3333333333333333,0.0,0.0,0.765625,fiscal_impact_adjusted,0.3729166666666667,0.37575757575757573,75,75.0,75,0.642512077294686,15,15.5,16,0.6282051282051282,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
102:2022:산업·중소기업및에너지:창업및벤처:5100:SPECIAL_ACCOUNT,102,산업·중소기업및에너지,창업및벤처,5100,2022,SPECIAL_ACCOUNT,창업환경조성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,62014000000,0.36363636363636365,0.3333333333333333,0.0,0.0,0.375,fiscal_impact_adjusted,0.21666666666666667,0.21212121212121213,160,160.0,160,0.23188405797101452,31,31.0,31,0.23076923076923073,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2022:문화및관광:문화예술:1100:FUND,162,문화및관광,문화예술,1100,2022,FUND,콘텐츠방송산업 육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,190408000000,0.8035714285714286,0.5,0.0,0.0,0.6015625,fiscal_impact_adjusted,0.340625,0.4214285714285715,94,94.0,94,0.5507246376811594,8,8.0,8,0.8771929824561404,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2022:문화및관광:문화예술:1100:GENERAL_ACCOUNT,162,문화및관광,문화예술,1100,2022,GENERAL_ACCOUNT,콘텐츠방송산업 육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,82283000000,0.5535714285714286,0.5,0.0,0.0,0.4375,fiscal_impact_adjusted,0.275,0.32142857142857145,130,130.0,130,0.37681159420289856,29,29.0,29,0.5087719298245614,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2022:교육:평생·직업교육:4100:GENERAL_ACCOUNT,162,교육,평생·직업교육,4100,2022,GENERAL_ACCOUNT,평생직업교육 체제 구축,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,19364000000,0.23214285714285715,0.5,0.0,0.0,0.1796875,fiscal_impact_adjusted,0.171875,0.19285714285714284,178,178.0,178,0.14492753623188404,42,42.0,42,0.2807017543859649,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
075:2023:보건:건강보험:4900:FUND,075,보건,건강보험,4900,2023,FUND,건강보험제도 운영,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,1820839000000,0.7948717948717948,0.5,0.0,0.0,0.8623188405797102,fiscal_impact_adjusted,0.4449275362318841,0.4179487179487179,44,44.0,44,0.7922705314009661,15,15.5,16,0.795774647887324,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2023:사회복지:고용:1200:FUND,019,사회복지,고용,1200,2023,FUND,고용안전망확충,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,11870315000000,1.0,0.3333333333333333,0.0,0.0,0.9782608695652174,fiscal_impact_adjusted,0.4579710144927536,0.4666666666666667,39,39.0,39,0.8164251207729468,9,9.0,9,0.7837837837837838,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2023:사회복지:고용:1300:GENERAL_ACCOUNT,019,사회복지,고용,1300,2023,GENERAL_ACCOUNT,고용평등증진,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,40333000000,0.15789473684210525,0.25,0.0,0.0,0.2826086956521739,fiscal_impact_adjusted,0.16304347826086957,0.11315789473684211,181,181.0,181,0.13043478260869568,34,34.0,34,0.10810810810810811,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
019:2023:사회복지:고용:1300:SPECIAL_ACCOUNT,019,사회복지,고용,1300,2023,SPECIAL_ACCOUNT,고용평등증진,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,25696000000,0.10526315789473684,0.25,0.0,0.0,0.21739130434782608,fiscal_impact_adjusted,0.13695652173913042,0.09210526315789472,193,193.0,193,0.07246376811594202,37,37.0,37,0.027027027027026973,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
162:2023:과학기술:과학기술인력및문화:1700:FUND,162,과학기술,과학기술인력및문화,1700,2023,FUND,과학기술인력양성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,41481000000,0.3103448275862069,0.3333333333333333,0.0,0.0,0.2898550724637681,fiscal_impact_adjusted,0.1826086956521739,0.19080459770114944,175,175.0,175,0.1594202898550725,44,44.0,44,0.24561403508771928,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.4, ""performance_gap"": 0.2}"
